EF ID,IPCC 1996 Source/Sink Category,IPCC 2006 Source/Sink Category,Gas,Fuel 1996,Fuel 2006,C pool,Type of parameter,Description,Technologies / Practices,Parameters / Conditions,Region / Regional Conditions,Abatement / Control Technologies,Other properties,Value,Unit,Equation,IPCC Worksheet,Technical Reference,Source of data,Data provider
525963,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, conifer (needleleaf) evergreen; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal (geographic coordinates: 30.1, 78.96); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1125 mm yr-1.",,ForC site: FT6 Jhandidhar (ID#: 633); ForC plot: Himalayan Cupressus torulosa Don. (Cypress) (ID#: 862); ForC measurement ID: 5394; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total live aboveground biomass. elevation: 2300 m; Koeppen climate zone: Cwa.,271.63,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525964,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, conifer (needleleaf) evergreen; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal (geographic coordinates: 30.1, 78.96); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1125 mm yr-1.",,ForC site: FT6 Jhandidhar (ID#: 633); ForC plot: Himalayan Cupressus torulosa Don. (Cypress) (ID#: 862); ForC measurement ID: 5395; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 2300 m; Koeppen climate zone: Cwa.,154.82,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525965,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, broadleaf evergreen; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Khirshu (geographic coordinates: 30.15, 78.8); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1450 mm yr-1.",,ForC site: FT7 Buvakhal (ID#: 634); ForC plot: Lower West Himalayan Quercus leucotrichophoraA. Camus (Banj Oak) (ID#: 863); ForC measurement ID: 5397; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total live aboveground biomass. elevation: 1850 m; Koeppen climate zone: Cwa.,159.40,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525966,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, broadleaf evergreen; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Uttaranchal, Khirshu (geographic coordinates: 30.15, 78.8); Climate: ; Ecological zone:  Subtropical mountain system; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1450 mm yr-1.",,ForC site: FT7 Buvakhal (ID#: 634); ForC plot: Lower West Himalayan Quercus leucotrichophoraA. Camus (Banj Oak) (ID#: 863); ForC measurement ID: 5398; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 1850 m; Koeppen climate zone: Cwa.,92.06,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525967,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, broadleaf and/or conifer, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Devadanda, Chaurinkhal (geographic coordinates: 30.25, 78.78); Climate: ; Ecological zone:   Tropical moist forest; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1870 mm yr-1.",,ForC site: FT9 Dudhatoli (ID#: 636); ForC plot: Moist Temperate Deciduous (ID#: 865); ForC measurement ID: 5403; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total live aboveground biomass. elevation: 1950 m; Koeppen climate zone: Cwb.,114.31,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
525968,"5-CL-2 - Land Converted to Cropland
5-FL-1 - Forest Land Remaining Forest Land
5-GL-2 - Land Converted to Grassland
5-OL-2 - Land Converted to Other Land
5-SL-2 - Land Converted to Settlements
5-WL-2 - Land Converted to Wetlands","3.B.2.b.i - Forest Land converted to Cropland
3.B.1.a - Forest land Remaining Forest land
3.C.1.a - Burning in Forest Land
3.B.3.b.i - Forest Land converted to Grassland
3.B.6.b.i - Forest Land converted to Other Land
3.B.4.b.iii - Land converted to other wetlands
3.B.5.b.i - Forest Land converted to Settlements","NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Classified otherwise,Other (e.g. compiled),Total Biomass (biomass),,"Vegetation/crop type/subtype: Trees, broadleaf and/or conifer, deciduous or with dominant deciduous component; Species/forest composition: ; Biomass attributes/age: mature;  Soil type: .","Spatial boundaries: Asia, India, Devadanda, Chaurinkhal (geographic coordinates: 30.25, 78.78); Climate: ; Ecological zone:   Tropical moist forest; Temperature:  mean annual temperature: ; Moisture: annual precipitation: 1870 mm yr-1.",,ForC site: FT9 Dudhatoli (ID#: 636); ForC plot: Moist Temperate Deciduous (ID#: 865); ForC measurement ID: 5404; Date of Measurement: 2009; disturbance type: No disturbance; variable description: Total carbon in live biomass (above and below-ground). elevation: 1950 m; Koeppen climate zone: Cwb.,66.54,tonnes C/ha,"Equations 2.14, 2.16, 2.27",,"Sharma, C. M., Baduni, N. P., Gairola, S., Ghildiyal, S. K., & Suyal, S. (2010). Tree diversity and carbon stocks of some major forest types of Garhwal Himalaya, India. Forest Ecology and Management, 260(12), 2170-2179. doi:10.1016/j.foreco.2010.09.014",Peer-reviewed journal,TFI TSU
126890,1A - Fuel Combustion Activities,1.A - Fuel Combustion Activities,CARBON DIOXIDE,Other Bituminous Coal,Other Bituminous Coal,,Measured,gross calorific value,,air dried basis,India,,,23.11,MJ/kg,,,Data provided by The Federation of Electric Power Companies and Japan coal frontier organization,Other,"The Federation of Electric Power Companies and Japan coal frontier organization, Japan"
126923,1A - Fuel Combustion Activities,1.A - Fuel Combustion Activities,CARBON DIOXIDE,Other Bituminous Coal,Other Bituminous Coal,,Measured,carbon content,,,India,,,46.23,%,,,Data provided by The Federation of Electric Power Companies and Japan coal frontier organization,Other,"The Federation of Electric Power Companies and Japan coal frontier organization, Japan"
527140,5-FL-1 - Forest Land Remaining Forest Land,3.B.1.a - Forest land Remaining Forest land,CARBON DIOXIDE,,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"Vegetation/crop type/subtype: Trees, broadleaf; Species/forest composition: Seasonal dry evergreen, mixed deciduous, mixed dipterocarpus; Biomass attributes/age: dbh trees >= 1 cm/mature;  Soil type: Alfisol.","Spatial boundaries: Asia, India, Tamil Nadu (geographic coordinates:  11.5989, 76.5338); Climate: ; Ecological zone: Tropical dry forest; Temperature:  mean annual temperature: 22.7 degrees C; Moisture: annual precipitation:1553 mm yr-1.",,"ForC site: Mudumalai CTFS-ForestGEO plot (ID#: 2102); ForC plot: 50-ha forest dynamics plot (ID#: 2759); ForC measurement ID: 48975; Date of Measurement: 1988-2000; plot size: 50 ha; disturbance type: No severe disturbance since 1985; variable description: Annual aboveground woody production accounting for stem growth but not branch fall;  i.e., wood (including branch) increment determined using allometric equations relating aboveground woody biomass increment to changes in stem diameter of all individual trees in the plot. Also known as ""coarse woody productivity""; elevation: 1050 m; Koeppen climate zone: Aw.",174.23,Mg/ha,"Equations 2.14, 2.16, 2.27",,"Chave, J., Condit, R., Muller-Landau, H. C., Thomas, S. C., Ashton, P. S., Bunyavejchewin, S., ... Losos, E. C. (2008). Assessing Evidence for a Pervasive Alteration in Tropical Tree Communities. PLoS Biology, 6(3), e45. doi:10.1371/journal.pbio.0060045",Peer-reviewed journal,TFI TSU
527141,5-FL-1 - Forest Land Remaining Forest Land,3.B.1.a - Forest land Remaining Forest land,CARBON DIOXIDE,,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Net Primary Production: woody stem component (ANPP_woody_stem),,"Vegetation/crop type/subtype: Trees, broadleaf; Species/forest composition: Seasonal dry evergreen, mixed deciduous, mixed dipterocarpus; Biomass attributes/age: dbh trees >= 1 cm/mature;  Soil type: Alfisol.","Spatial boundaries: Asia, India, Tamil Nadu (geographic coordinates:  11.5989, 76.5338); Climate: ; Ecological zone: Tropical dry forest; Temperature:  mean annual temperature: 22.7 degrees C; Moisture: annual precipitation:1553 mm yr-1.",,"ForC site: Mudumalai CTFS-ForestGEO plot (ID#: 2102); ForC plot: 50-ha forest dynamics plot (ID#: 2759); ForC measurement ID: 48975; Date of Measurement: 1988-2000; plot size: 50 ha; disturbance type: No severe disturbance since 1985; variable description: Annual aboveground woody production accounting for stem growth but not branch fall;  i.e., wood (including branch) increment determined using allometric equations relating aboveground woody biomass increment to changes in stem diameter of all individual trees in the plot. Also known as ""coarse woody productivity""; elevation: 1050 m; Koeppen climate zone: Aw.",2.74,tonnes dm/ha/year,,,"Chave, J., Condit, R., Muller-Landau, H. C., Thomas, S. C., Ashton, P. S., Bunyavejchewin, S., ... Losos, E. C. (2008). Assessing Evidence for a Pervasive Alteration in Tropical Tree Communities. PLoS Biology, 6(3), e45. doi:10.1371/journal.pbio.0060045",Peer-reviewed journal,TFI TSU
527142,5-FL-1 - Forest Land Remaining Forest Land,3.B.1.a - Forest land Remaining Forest land,CARBON DIOXIDE,,,Above-ground biomass (AGB),Other (e.g. compiled),Recruitment rate,,"Vegetation/crop type/subtype: Trees, broadleaf; Species/forest composition: Seasonal dry evergreen, mixed deciduous, mixed dipterocarpus; Biomass attributes/age: dbh trees >= 1 cm/mature;  Soil type: Alfisol.","Spatial boundaries: Asia, India, Tamil Nadu (geographic coordinates:  11.5989, 76.5338); Climate: ; Ecological zone: Tropical dry forest; Temperature:  mean annual temperature: 22.7 degrees C; Moisture: annual precipitation:1553 mm yr-1.",,ForC site: Mudumalai CTFS-ForestGEO plot (ID#: 2102); ForC plot: 50-ha forest dynamics plot (ID#: 2759); ForC measurement ID: 48975; Date of Measurement: 1988-2000; plot size: 50 ha; disturbance type: No severe disturbance since 1985; variable description: annual recruitment elevation: 1050 m; Koeppen climate zone: Aw.,0.013,tonnes dm/ha/year,,,"Chave, J., Condit, R., Muller-Landau, H. C., Thomas, S. C., Ashton, P. S., Bunyavejchewin, S., ... Losos, E. C. (2008). Assessing Evidence for a Pervasive Alteration in Tropical Tree Communities. PLoS Biology, 6(3), e45. doi:10.1371/journal.pbio.0060045",Peer-reviewed journal,TFI TSU
527143,5-FL-1 - Forest Land Remaining Forest Land,3.B.1.a - Forest land Remaining Forest land,CARBON DIOXIDE,,,Above-ground biomass (AGB),Other (e.g. compiled),Woody Mortality (aboveground),,"Vegetation/crop type/subtype: Trees, broadleaf; Species/forest composition: Seasonal dry evergreen, mixed deciduous, mixed dipterocarpus; Biomass attributes/age: dbh trees >= 1 cm/mature;  Soil type: Alfisol.","Spatial boundaries: Asia, India, Tamil Nadu (geographic coordinates:  11.5989, 76.5338); Climate: ; Ecological zone: Tropical dry forest; Temperature:  mean annual temperature: 22.7 degrees C; Moisture: annual precipitation:1553 mm yr-1.",,"ForC site: Mudumalai CTFS-ForestGEO plot (ID#: 2102); ForC plot: 50-ha forest dynamics plot (ID#: 2759); ForC measurement ID: 48977; Date of Measurement: 1988-2000; plot size: 50 ha; disturbance type: No severe disturbance since 1985; variable description: Annual woody mortality--i.e., total aboveground biomass of tree stems that die. elevation: 1050 m; Koeppen climate zone: Aw.",1.510,tonnes dm/ha/year,Equation 2.18,,"Chave, J., Condit, R., Muller-Landau, H. C., Thomas, S. C., Ashton, P. S., Bunyavejchewin, S., ... Losos, E. C. (2008). Assessing Evidence for a Pervasive Alteration in Tropical Tree Communities. PLoS Biology, 6(3), e45. doi:10.1371/journal.pbio.0060045",Peer-reviewed journal,TFI TSU
527144,5-FL-1 - Forest Land Remaining Forest Land,3.B.1.a - Forest land Remaining Forest land,CARBON DIOXIDE,,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass Increment (delta.agb),,"Vegetation/crop type/subtype: Trees, broadleaf; Species/forest composition: Seasonal dry evergreen, mixed deciduous, mixed dipterocarpus; Biomass attributes/age: dbh trees >= 1 cm/mature;  Soil type: Alfisol.","Spatial boundaries: Asia, India, Tamil Nadu (geographic coordinates:  11.5989, 76.5338); Climate: ; Ecological zone: Tropical dry forest; Temperature:  mean annual temperature: 22.7 degrees C; Moisture: annual precipitation:1553 mm yr-1.",,ForC site: Mudumalai CTFS-ForestGEO plot (ID#: 2102); ForC plot: 50-ha forest dynamics plot (ID#: 2759); ForC measurement ID: 48977; Date of Measurement: 1988-2000; plot size: 50 ha; disturbance type: No severe disturbance since 1985; variable description: Net increment (accounting for gains + losses) in live aboveground biomass. . elevation: 1050 m; Koeppen climate zone: Aw.,1.26,tonnes dm/ha/year,,,"Chave, J., Condit, R., Muller-Landau, H. C., Thomas, S. C., Ashton, P. S., Bunyavejchewin, S., ... Losos, E. C. (2008). Assessing Evidence for a Pervasive Alteration in Tropical Tree Communities. PLoS Biology, 6(3), e45. doi:10.1371/journal.pbio.0060045",Peer-reviewed journal,TFI TSU
527181,5-FL-1 - Forest Land Remaining Forest Land,3.B.1.a - Forest land Remaining Forest land,"NITROGEN OXIDES (NO+NO2)
METHANE
CARBON MONOXIDE
CARBON DIOXIDE
NITROUS OXIDE",,,Above-ground biomass (AGB),Other (e.g. compiled),Aboveground Biomass (biomass_ag),,"FAO ecological zone: Tropical dry forest; vegetation type: Trees, broadleaf; species/forest composition: Seasonal dry evergreen, mixed deciduous, mixed dipterocarpus; stand age: mature; biomass attributes: dbh trees >= 1 cm; soil type: Alfisol","country: India; state/province/region: Tamil Nadu; geographic coordinates: 11.5989, 76.5338; elevation: 1050 m; continent: Asia; mean annual temperature: 22.7 degrees C; annual precipitation: 1255 mm yr-1",,ForC site: Mudumalai CTFS-ForestGEO plot (ID#: 2102); ForC plot: 50-ha forest dynamics plot (ID#: 2759); ForC measurement ID: 49218; Date of Measurement: 1996; Koeppen climate zone: Aw; plot size: 50 ha; disturbance type: No severe disturbance since 1985; variable description: Total live aboveground biomass.; recruitment included: TRUE,225.000,tonnes dry matter/ha,"Equations 2.14, 2.16, 2.27",,"Piponiot, C., K. J. Anderson-Teixeira, S. J. Davies, D. Allen, N. A. Bourg, D. F. R. P. Burslem, D. Cardenas, C.-H. Chang-Yang, G. Chuyong, S. Cordell, H. S. Dattaraja, A. Duque, S. Ediriweera, C. Ewango, Z. Ezedin, J. Filip, C. P. Giardina, R. Howe, C.-F. Hsieh, S. P. Hubbell, F. M. Inman-Narahari, A. Itoh, D. Janik, D. Kenfack, K. Kral, J. A. Lutz, J.-R. Makana, S. M. McMahon, W. McShea, X. Mi, M. Bt. Mohamad, V. Novotny, M. J. O`Brien, R. Ostertag, G. Parker, R. Perez, H. Ren, G. Reynolds, M. D. Md Sabri, L. Sack, A. Shringi, S.-H. Su, R. Sukumar, I.-F. Sun, H. S. Suresh, D. W. Thomas, J. Thompson, M. Uriarte, J. Vandermeer, Y. Wang, I. M. Ware, G. D. Weiblen, T. J. S. Whitfeld, A. Wolf, T. L. Yao, M. Yu, Z. Yuan, J. K. Zimmerman, D. Zuleta, and H. C. Muller-Landau. 2022. Distribution of biomass dynamics in relation to tree size in forests across the world. New Phytologist n/a. https://doi.org/10.1111/nph.17995",Peer-reviewed journal,TFI TSU
