BEA Detail,Year,Country,Import Quantity,Unit,Source,BEA Summary,Region,cntry_cntrb_to_national_detail,cntry_cntrb_to_region_detail,cntry_cntrb_to_national_summary,cntry_cntrb_to_region_summary
336992,2019,Gibraltar,0.0,USD,Census,3364OT,EU,0.0,0.0,0.0,0.0
336999,2019,Gibraltar,0.0,USD,Census,3364OT,EU,0.0,0.0,0.0,0.0
337110,2019,Gibraltar,0.0,USD,Census,337,EU,0.0,0.0,0.0,0.0
337121,2019,Gibraltar,0.0,USD,Census,337,EU,0.0,0.0,0.0,0.0
337122,2019,Gibraltar,0.0,USD,Census,337,EU,0.0,0.0,0.0,0.0
337127,2019,Gibraltar,0.0,USD,Census,337,EU,0.0,0.0,0.0,0.0
33712N,2019,Gibraltar,0.0,USD,Census,337,EU,0.0,0.0,0.0,0.0
337215,2019,Gibraltar,1040.0,USD,Census,337,EU,1.544580996776042e-07,1.0477430727660787e-06,2.259990792657565e-08,2.441275047168902e-07
33721A,2019,Gibraltar,0.0,USD,Census,337,EU,0.0,0.0,0.0,0.0
337900,2019,Gibraltar,0.0,USD,Census,337,EU,0.0,0.0,0.0,0.0
339112,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339113,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339114,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339115,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339116,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339910,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339920,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339930,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339940,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339950,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339990,2019,Gibraltar,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
S00401,2019,Gibraltar,0.0,USD,Census,Used,EU,0.0,0.0,0.0,0.0
S00402,2019,Gibraltar,545431.0,USD,Census,Used,EU,1.502549901584458e-05,3.36827190630852e-05,1.2697458658141481e-05,3.0192303170202533e-05
1111A0,2019,Malta,0.0,USD,Census,111CA,EU,0.0,0.0,0.0,0.0
1111B0,2019,Malta,0.0,USD,Census,111CA,EU,0.0,0.0,0.0,0.0
111200,2019,Malta,0.0,USD,Census,111CA,EU,0.0,0.0,0.0,0.0
111300,2019,Malta,0.0,USD,Census,111CA,EU,0.0,0.0,0.0,0.0
111400,2019,Malta,43003.0,USD,Census,111CA,EU,1.4846343363582014e-05,0.00013207049984275494,8.596704639014472e-07,1.3495489868984116e-05
111900,2019,Malta,3221.0,USD,Census,111CA,EU,1.8056142699409993e-06,1.2291227622247936e-05,6.439082306412486e-08,1.0108358223379262e-06
112120,2019,Malta,0.0,USD,Census,111CA,EU,0.0,0.0,0.0,0.0
1121A0,2019,Malta,0.0,USD,Census,111CA,EU,0.0,0.0,0.0,0.0
112300,2019,Malta,0.0,USD,Census,111CA,EU,0.0,0.0,0.0,0.0
112A00,2019,Malta,0.0,USD,Census,111CA,EU,0.0,0.0,0.0,0.0
113000,2019,Malta,0.0,USD,Census,113FF,EU,0.0,0.0,0.0,0.0
114000,2019,Malta,155260.0,USD,Census,113FF,EU,9.275532366890588e-06,8.540580438408676e-05,7.914134498869347e-06,7.254063548295348e-05
211000,2019,Malta,0.0,USD,Census,211,EU,0.0,0.0,0.0,0.0
212100,2019,Malta,0.0,USD,Census,212,EU,0.0,0.0,0.0,0.0
212230,2019,Malta,0.0,USD,Census,212,EU,0.0,0.0,0.0,0.0
2122A0,2019,Malta,0.0,USD,Census,212,EU,0.0,0.0,0.0,0.0
212310,2019,Malta,0.0,USD,Census,212,EU,0.0,0.0,0.0,0.0
2123A0,2019,Malta,0.0,USD,Census,212,EU,0.0,0.0,0.0,0.0
311111,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311119,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311210,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311221,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311224,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311225,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311230,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311300,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311410,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311420,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311513,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311514,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
31151A,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311520,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311615,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
31161A,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311700,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311810,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
3118A0,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311910,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311920,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311930,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311940,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
311990,2019,Malta,113392.0,USD,Census,311FT,EU,2.963844664503835e-05,0.00012004831584754247,1.141201450749184e-06,3.7449726962489627e-06
312110,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
312120,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
312130,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
312140,2019,Malta,17142.0,USD,Census,311FT,EU,2.235202309397152e-06,3.423441779288806e-06,1.7252077103095908e-07,5.661450716020506e-07
312200,2019,Malta,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
313100,2019,Malta,0.0,USD,Census,313TT,EU,0.0,0.0,0.0,0.0
313200,2019,Malta,2676377.0,USD,Census,313TT,EU,0.00040985752686597675,0.001537280580368177,8.021556117496799e-05,0.0006265960581643862
313300,2019,Malta,4754.0,USD,Census,313TT,EU,3.329137154596418e-06,1.93183984639687e-05,1.4248544873379119e-07,1.1130112314197484e-06
314110,2019,Malta,6683.0,USD,Census,313TT,EU,2.1978904396954906e-06,6.609990369314256e-06,2.0030085273199966e-07,1.5646306393727763e-06
314120,2019,Malta,513.0,USD,Census,313TT,EU,3.760407750902376e-08,8.321976471553321e-07,1.5375480690036785e-08,1.201040727215673e-07
314900,2019,Malta,13182.0,USD,Census,313TT,EU,1.6330859561519706e-06,2.7722052743432444e-05,3.9508691316971713e-07,3.086183014845419e-06
315000,2019,Malta,1099374.0,USD,Census,315AL,EU,1.2088994016752932e-05,0.00027058652749134695,8.352032856903549e-06,0.00011806444946057153
316000,2019,Malta,55560.0,USD,Census,315AL,EU,1.3654649227502822e-06,1.058545127000111e-05,4.220937965874772e-07,5.9667236191044665e-06
321100,2019,Malta,25870.0,USD,Census,321,EU,4.042770894580674e-06,3.6581669541638977e-05,1.326917139016226e-06,1.0571505859533364e-05
321200,2019,Malta,0.0,USD,Census,321,EU,0.0,0.0,0.0,0.0
321910,2019,Malta,0.0,USD,Census,321,EU,0.0,0.0,0.0,0.0
3219A0,2019,Malta,298772.0,USD,Census,321,EU,7.221556881465754e-05,0.00044598218293327485,1.532453372470645e-05,0.00012209006372881725
322110,2019,Malta,0.0,USD,Census,322,EU,0.0,0.0,0.0,0.0
322120,2019,Malta,0.0,USD,Census,322,EU,0.0,0.0,0.0,0.0
322130,2019,Malta,0.0,USD,Census,322,EU,0.0,0.0,0.0,0.0
322210,2019,Malta,0.0,USD,Census,322,EU,0.0,0.0,0.0,0.0
322220,2019,Malta,916959.0,USD,Census,322,EU,0.00023681639250393763,0.0009905939578723922,4.0971845367904684e-05,0.00021601415392543026
322230,2019,Malta,0.0,USD,Census,322,EU,0.0,0.0,0.0,0.0
322291,2019,Malta,0.0,USD,Census,322,EU,0.0,0.0,0.0,0.0
322299,2019,Malta,0.0,USD,Census,322,EU,0.0,0.0,0.0,0.0
323110,2019,Malta,2069656.0,USD,Census,323,EU,0.00033657825449808106,0.0021753215983962623,0.0003348669504863742,0.002137208536933184
323120,2019,Malta,0.0,USD,Census,323,EU,0.0,0.0,0.0,0.0
324110,2019,Malta,48490.0,USD,Census,324,EU,7.434667698335848e-07,1.7716701762247752e-06,7.385239597789464e-07,1.766710471463999e-06
324121,2019,Malta,0.0,USD,Census,324,EU,0.0,0.0,0.0,0.0
324122,2019,Malta,0.0,USD,Census,324,EU,0.0,0.0,0.0,0.0
324190,2019,Malta,0.0,USD,Census,324,EU,0.0,0.0,0.0,0.0
325110,2019,Malta,0.0,USD,Census,325,EU,0.0,0.0,0.0,0.0
325120,2019,Malta,0.0,USD,Census,325,EU,0.0,0.0,0.0,0.0
325130,2019,Malta,0.0,USD,Census,325,EU,0.0,0.0,0.0,0.0
325180,2019,Malta,10845.0,USD,Census,325,EU,1.0264961057433898e-06,2.5129086367248528e-06,4.0777901191069445e-08,6.862526958674734e-08
325190,2019,Malta,845123.0,USD,Census,325,EU,2.1444708482340276e-05,4.67747070215368e-05,3.1777171220193807e-06,5.347791028949808e-06
325211,2019,Malta,0.0,USD,Census,325,EU,0.0,0.0,0.0,0.0
3252A0,2019,Malta,386150.0,USD,Census,325,EU,6.927179565338722e-05,0.00018371584397752278,1.4519489667986597e-06,2.4434898894349913e-06
325310,2019,Malta,0.0,USD,Census,325,EU,0.0,0.0,0.0,0.0
325320,2019,Malta,0.0,USD,Census,325,EU,0.0,0.0,0.0,0.0
325411,2019,Malta,205483.0,USD,Census,325,EU,1.7784090211771797e-05,2.1615362975430764e-05,7.726293656472589e-07,1.300260605854643e-06
325412,2019,Malta,11510319.0,USD,Census,325,EU,0.00012388170409108218,0.00016698642206523909,4.327954364773529e-05,7.283529224568557e-05
325413,2019,Malta,11356.0,USD,Census,325,EU,2.1522160322889564e-06,3.4118329947840193e-06,4.2699294230132286e-08,7.185878851333358e-08
325414,2019,Malta,0.0,USD,Census,325,EU,0.0,0.0,0.0,0.0
325510,2019,Malta,0.0,USD,Census,325,EU,0.0,0.0,0.0,0.0
325520,2019,Malta,95319.0,USD,Census,325,EU,0.00010037359545255246,0.00020694284596558073,3.584056029166942e-07,6.031620167578763e-07
325610,2019,Malta,17465.0,USD,Census,325,EU,4.535734931665137e-06,1.7004661916909377e-05,6.566952921180524e-08,1.1051547564154377e-07
325620,2019,Malta,0.0,USD,Census,325,EU,0.0,0.0,0.0,0.0
325910,2019,Malta,253217.0,USD,Census,325,EU,2.9694620920453763e-05,0.0004152255934733595,9.521122919224556e-07,1.6023130372473398e-06
3259A0,2019,Malta,110055.0,USD,Census,325,EU,1.6988115529913023e-05,6.0033099323361214e-05,4.1381391568309336e-07,6.964088560967706e-07
326110,2019,Malta,273357.0,USD,Census,326,EU,2.5677127697650737e-05,0.0001350319647152941,4.361297221277306e-06,3.1800465514785384e-05
326120,2019,Malta,0.0,USD,Census,326,EU,0.0,0.0,0.0,0.0
326160,2019,Malta,2482301.0,USD,Census,326,EU,0.002304445155756845,0.017281684507343326,3.9604079843113135e-05,0.00028877375500834906
326190,2019,Malta,1925910.0,USD,Census,326,EU,7.397976002921908e-05,0.0008681224624478662,3.0727092891091783e-05,0.0002240470686303271
326210,2019,Malta,0.0,USD,Census,326,EU,0.0,0.0,0.0,0.0
326220,2019,Malta,9018.0,USD,Census,326,EU,2.4051530982815493e-06,1.0858211862084974e-05,1.438784386040187e-07,1.0490918396541322e-06
326290,2019,Malta,27929.0,USD,Census,326,EU,7.546315613400903e-06,3.521169209020429e-05,4.455955768209846e-07,3.249066976014666e-06
327100,2019,Malta,67821.0,USD,Census,327,EU,8.923688240614489e-06,3.3192480071929147e-05,2.592881313388253e-06,9.817116483809626e-06
327200,2019,Malta,44140.0,USD,Census,327,EU,5.544743630684718e-06,2.4681598516353886e-05,1.6875271843965362e-06,6.3892823991884066e-06
327310,2019,Malta,0.0,USD,Census,327,EU,0.0,0.0,0.0,0.0
327320,2019,Malta,0.0,USD,Census,327,EU,0.0,0.0,0.0,0.0
327330,2019,Malta,0.0,USD,Census,327,EU,0.0,0.0,0.0,0.0
327390,2019,Malta,0.0,USD,Census,327,EU,0.0,0.0,0.0,0.0
327400,2019,Malta,0.0,USD,Census,327,EU,0.0,0.0,0.0,0.0
327910,2019,Malta,0.0,USD,Census,327,EU,0.0,0.0,0.0,0.0
327991,2019,Malta,5170.0,USD,Census,327,EU,1.3074145918046619e-06,3.582854560936711e-06,1.976555401751267e-07,7.483595379203457e-07
327992,2019,Malta,0.0,USD,Census,327,EU,0.0,0.0,0.0,0.0
327993,2019,Malta,0.0,USD,Census,327,EU,0.0,0.0,0.0,0.0
327999,2019,Malta,0.0,USD,Census,327,EU,0.0,0.0,0.0,0.0
331110,2019,Malta,0.0,USD,Census,331,EU,0.0,0.0,0.0,0.0
331200,2019,Malta,0.0,USD,Census,331,EU,0.0,0.0,0.0,0.0
331313,2019,Malta,0.0,USD,Census,331,EU,0.0,0.0,0.0,0.0
331314,2019,Malta,0.0,USD,Census,331,EU,0.0,0.0,0.0,0.0
33131B,2019,Malta,8877.0,USD,Census,331,EU,1.299530175367428e-06,4.066334437538808e-06,9.980965839067692e-08,4.034011719204219e-07
331410,2019,Malta,0.0,USD,Census,331,EU,0.0,0.0,0.0,0.0
331420,2019,Malta,0.0,USD,Census,331,EU,0.0,0.0,0.0,0.0
331490,2019,Malta,0.0,USD,Census,331,EU,0.0,0.0,0.0,0.0
331510,2019,Malta,0.0,USD,Census,331,EU,0.0,0.0,0.0,0.0
331520,2019,Malta,0.0,USD,Census,331,EU,0.0,0.0,0.0,0.0
332119,2019,Malta,0.0,USD,Census,332,EU,0.0,0.0,0.0,0.0
33211A,2019,Malta,0.0,USD,Census,332,EU,0.0,0.0,0.0,0.0
332200,2019,Malta,8872.0,USD,Census,332,EU,9.28419094199112e-07,5.604937488492923e-06,1.1281048465635929e-07,5.00653512363332e-07
332310,2019,Malta,0.0,USD,Census,332,EU,0.0,0.0,0.0,0.0
332320,2019,Malta,0.0,USD,Census,332,EU,0.0,0.0,0.0,0.0
332410,2019,Malta,1145949.0,USD,Census,332,EU,0.0005123777727669632,0.001340551967779754,1.4571129630463287e-05,6.466674840388278e-05
332420,2019,Malta,6002.0,USD,Census,332,EU,4.220271325588953e-06,2.0893422810373814e-05,7.631746268118445e-08,3.3869729274174014e-07
332430,2019,Malta,0.0,USD,Census,332,EU,0.0,0.0,0.0,0.0
332500,2019,Malta,150286.0,USD,Census,332,EU,1.7490109463899395e-05,0.00014236126338788605,1.9109373869550962e-06,8.480749972839914e-06
332600,2019,Malta,0.0,USD,Census,332,EU,0.0,0.0,0.0,0.0
332720,2019,Malta,0.0,USD,Census,332,EU,0.0,0.0,0.0,0.0
332913,2019,Malta,0.0,USD,Census,332,EU,0.0,0.0,0.0,0.0
33291A,2019,Malta,154003.0,USD,Census,332,EU,8.89651646202965e-06,2.9287986147899847e-05,1.958200300781481e-06,8.690503028008365e-06
332991,2019,Malta,0.0,USD,Census,332,EU,0.0,0.0,0.0,0.0
332999,2019,Malta,15897.0,USD,Census,332,EU,1.2895058992799251e-06,7.420930004803219e-06,2.0213573879420015e-07,8.970794506356953e-07
33299A,2019,Malta,0.0,USD,Census,332,EU,0.0,0.0,0.0,0.0
333111,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333112,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333120,2019,Malta,3461601.0,USD,Census,333,EU,0.00014319937963687033,0.00044380929743031397,1.7826424007336222e-05,5.23145592202998e-05
333130,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333242,2019,Malta,60578.0,USD,Census,333,EU,3.966621650812592e-06,1.5495533879824033e-05,3.1196233000753513e-07,9.155045218808642e-07
33329A,2019,Malta,275649.0,USD,Census,333,EU,1.9938607562637226e-05,3.816650804736223e-05,1.419526962003484e-06,4.1658342294552205e-06
333314,2019,Malta,6403.0,USD,Census,333,EU,1.0503251532487594e-06,5.709220701458787e-06,3.2973931114236974e-08,9.676739828986057e-08
333316,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333318,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333413,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333414,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333415,2019,Malta,5242759.0,USD,Census,333,EU,0.00042589888749883215,0.00552539772488083,2.6998965190464768e-05,7.923288275663769e-05
333511,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333514,2019,Malta,149359.0,USD,Census,333,EU,0.00017237287962050237,0.0010750521255497695,7.691634198487147e-07,2.257235958328172e-06
333517,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
33351B,2019,Malta,30549.0,USD,Census,333,EU,8.083811165345533e-06,1.7126159736569222e-05,1.5732010332794398e-07,4.61681594620795e-07
333611,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333612,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333613,2019,Malta,5236.0,USD,Census,333,EU,2.0357806766618096e-06,5.836410531368974e-06,2.6964157943798967e-08,7.91307351937701e-08
333618,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333912,2019,Malta,0.0,USD,Census,333,EU,0.0,0.0,0.0,0.0
333914,2019,Malta,2240570.0,USD,Census,333,EU,0.0004053422476061536,0.0012594406694685356,1.1538404003846e-05,3.386133524696438e-05
333920,2019,Malta,237449.0,USD,Census,333,EU,2.377129258391983e-05,5.216450237039946e-05,1.2228060236052562e-06,3.588524434878823e-06
333991,2019,Malta,40859.0,USD,Census,333,EU,7.3072736826145965e-06,5.0040321042847196e-05,2.1041415764432429e-07,6.174947878690321e-07
333993,2019,Malta,72619.0,USD,Census,333,EU,2.0297195579845964e-05,2.8301685387442936e-05,3.739706237052592e-07,1.09747800974721e-06
333994,2019,Malta,12176.0,USD,Census,333,EU,1.3005224007079558e-05,2.3396213308272637e-05,6.270351167373877e-08,1.8401371881576484e-07
33399A,2019,Malta,498298.0,USD,Census,333,EU,2.7626148952847445e-05,6.72084855152949e-05,2.56611649638639e-06,7.530688900990308e-06
33399B,2019,Malta,8758.0,USD,Census,333,EU,1.3482282434879316e-06,3.5590547836134966e-06,4.5101622473604153e-08,1.3235809374084005e-07
334111,2019,Malta,20814.0,USD,Census,334,EU,2.804625093594666e-07,1.5819963831658994e-05,5.2824924195019245e-08,5.229218991042482e-07
334112,2019,Malta,0.0,USD,Census,334,EU,0.0,0.0,0.0,0.0
334118,2019,Malta,306035.0,USD,Census,334,EU,1.3038846064975278e-05,0.0001679554870514571,7.767020119161485e-07,7.688690467587614e-06
334210,2019,Malta,10622.0,USD,Census,334,EU,6.107801541427519e-06,0.0001848817130385522,2.6958121687301546e-08,2.6686251620473354e-07
334220,2019,Malta,951842.0,USD,Census,334,EU,8.712469032159729e-06,0.00023874987022028894,2.41572890821733e-06,2.3913665143037656e-05
334290,2019,Malta,4869.0,USD,Census,334,EU,2.829990850649461e-06,2.85291090955124e-05,1.2357286245101793e-08,1.2232664200723478e-07
334300,2019,Malta,288145.0,USD,Census,334,EU,9.125528047685252e-06,0.0002537636774280379,7.312980581422995e-07,7.239229874958855e-06
334413,2019,Malta,83206057.0,USD,Census,334,EU,0.0019902171591485744,0.028264408268959314,0.00021117294386429567,0.00209043285016894
334418,2019,Malta,176409.0,USD,Census,334,EU,9.993862494672373e-06,0.0003913523989000923,4.477175003516455e-07,4.4320231238148036e-06
33441A,2019,Malta,615579.0,USD,Census,334,EU,3.857293448153568e-05,0.00023438711169895528,1.5623096959280173e-06,1.546553952765898e-05
334510,2019,Malta,14011.0,USD,Census,334,EU,1.0571089987404117e-06,2.4349010636066496e-06,3.555923959337055e-08,3.5200628078935434e-07
334511,2019,Malta,2387396.0,USD,Census,334,EU,0.00035969548696153505,0.001037327002056417,6.059095451306436e-06,5.9979900558945215e-05
334512,2019,Malta,0.0,USD,Census,334,EU,0.0,0.0,0.0,0.0
334513,2019,Malta,247718.0,USD,Census,334,EU,3.0777749438117684e-05,9.425319312759614e-05,6.286962896003544e-07,6.2235594793074925e-06
334514,2019,Malta,0.0,USD,Census,334,EU,0.0,0.0,0.0,0.0
334515,2019,Malta,1652270.0,USD,Census,334,EU,0.00021672862840522775,0.0006529322502643369,4.193381257793045e-06,4.151091410747459e-05
334516,2019,Malta,349454.0,USD,Census,334,EU,4.9039740419768915e-05,0.00010439542768018354,8.868973315867327e-07,8.779530572190639e-06
334517,2019,Malta,0.0,USD,Census,334,EU,0.0,0.0,0.0,0.0
33451A,2019,Malta,114333.0,USD,Census,334,EU,1.5534781158541952e-05,2.3774748207677902e-05,2.9017161804502425e-07,2.8724526515944082e-06
334610,2019,Malta,196445.0,USD,Census,334,EU,1.7793837798183473e-05,0.00036847951032772973,4.985678982170921e-07,4.935398888706353e-06
335110,2019,Malta,0.0,USD,Census,335,EU,0.0,0.0,0.0,0.0
335120,2019,Malta,46508.0,USD,Census,335,EU,3.416538908297442e-06,6.69519568417448e-05,3.636858243397571e-07,2.65548918836579e-06
335210,2019,Malta,0.0,USD,Census,335,EU,0.0,0.0,0.0,0.0
335220,2019,Malta,21429.0,USD,Census,335,EU,1.1876804364166985e-06,1.5272645327238267e-05,1.675716764809636e-07,1.2235417093293736e-06
335311,2019,Malta,0.0,USD,Census,335,EU,0.0,0.0,0.0,0.0
335312,2019,Malta,275005.0,USD,Census,335,EU,1.98892659691115e-05,9.142189020845097e-05,2.1504992715781135e-06,1.5702090054324718e-05
335313,2019,Malta,720781.0,USD,Census,335,EU,5.293083297253193e-05,0.0002947197028910256,5.636403030735238e-06,4.115477235485255e-05
335314,2019,Malta,4978918.0,USD,Census,335,EU,0.0007543383371679767,0.002867760573858214,3.89344176733047e-05,0.00028428362687623254
335911,2019,Malta,500875.0,USD,Census,335,EU,6.178298237783054e-05,0.0006314929452173847,3.916769959279604e-06,2.859869586356573e-05
335912,2019,Malta,0.0,USD,Census,335,EU,0.0,0.0,0.0,0.0
335920,2019,Malta,33272.0,USD,Census,335,EU,3.509508584948361e-06,3.593330807828296e-05,2.6018222128305665e-07,1.8997470601897858e-06
335930,2019,Malta,10975266.0,USD,Census,335,EU,0.001670391756229026,0.007174855672597725,8.582499059426568e-05,0.0006266599338272695
335991,2019,Malta,0.0,USD,Census,335,EU,0.0,0.0,0.0,0.0
335999,2019,Malta,875238.0,USD,Census,335,EU,4.9735586673331556e-05,0.00037171148235480323,6.844234401038108e-06,4.997387645667191e-05
336111,2019,Malta,0.0,USD,Census,3361MV,EU,0.0,0.0,0.0,0.0
336112,2019,Malta,0.0,USD,Census,3361MV,EU,0.0,0.0,0.0,0.0
336120,2019,Malta,0.0,USD,Census,3361MV,EU,0.0,0.0,0.0,0.0
336211,2019,Malta,0.0,USD,Census,3361MV,EU,0.0,0.0,0.0,0.0
336212,2019,Malta,0.0,USD,Census,3361MV,EU,0.0,0.0,0.0,0.0
336213,2019,Malta,0.0,USD,Census,3361MV,EU,0.0,0.0,0.0,0.0
336214,2019,Malta,0.0,USD,Census,3361MV,EU,0.0,0.0,0.0,0.0
336310,2019,Malta,0.0,USD,Census,3361MV,EU,0.0,0.0,0.0,0.0
336320,2019,Malta,127907.0,USD,Census,3361MV,EU,5.795946207584127e-06,8.315322949204946e-05,3.742623451094556e-07,2.143958698692735e-06
336350,2019,Malta,0.0,USD,Census,3361MV,EU,0.0,0.0,0.0,0.0
336360,2019,Malta,11093.0,USD,Census,3361MV,EU,1.442085847758956e-06,9.87160799584621e-06,3.24586785265794e-08,1.8593926715972159e-07
336370,2019,Malta,0.0,USD,Census,3361MV,EU,0.0,0.0,0.0,0.0
336390,2019,Malta,98201.0,USD,Census,3361MV,EU,2.5309406666606604e-06,2.5522446216685482e-05,2.8734108807253435e-07,1.6460310082350868e-06
3363A0,2019,Malta,32367.0,USD,Census,3361MV,EU,1.3801091092106315e-06,1.0312073328587291e-05,9.470747749660104e-08,5.425309889262336e-07
336411,2019,Malta,0.0,USD,Census,3364OT,EU,0.0,0.0,0.0,0.0
336412,2019,Malta,2300.0,USD,Census,3364OT,EU,7.931659550591275e-08,1.2376818115446199e-07,3.038557440693e-08,5.992455641384808e-08
336413,2019,Malta,172293.0,USD,Census,3364OT,EU,8.392893936285823e-06,1.848682337808776e-05,2.2761833788231263e-06,4.488948520961359e-06
336414,2019,Malta,0.0,USD,Census,3364OT,EU,0.0,0.0,0.0,0.0
33641A,2019,Malta,3003.0,USD,Census,3364OT,EU,4.869391157014428e-06,5.798502132010565e-06,3.967299128000469e-08,7.824062735251555e-08
336500,2019,Malta,0.0,USD,Census,3364OT,EU,0.0,0.0,0.0,0.0
336611,2019,Malta,0.0,USD,Census,3364OT,EU,0.0,0.0,0.0,0.0
336612,2019,Malta,0.0,USD,Census,3364OT,EU,0.0,0.0,0.0,0.0
336991,2019,Malta,0.0,USD,Census,3364OT,EU,0.0,0.0,0.0,0.0
336992,2019,Malta,0.0,USD,Census,3364OT,EU,0.0,0.0,0.0,0.0
336999,2019,Malta,0.0,USD,Census,3364OT,EU,0.0,0.0,0.0,0.0
337110,2019,Malta,0.0,USD,Census,337,EU,0.0,0.0,0.0,0.0
337121,2019,Malta,100492.0,USD,Census,337,EU,1.6535643927054066e-05,0.00034592600086148973,2.1837595647667694e-06,2.3589289619240127e-05
337122,2019,Malta,14230.0,USD,Census,337,EU,2.438124280544092e-06,2.4127949850000284e-05,3.092275863415111e-07,3.3403215308859113e-06
337127,2019,Malta,1440.0,USD,Census,337,EU,1.012658187541172e-07,9.372940729529108e-07,3.1292180206027825e-08,3.380226988387711e-07
33712N,2019,Malta,35443.0,USD,Census,337,EU,5.180302855424808e-06,0.00012521091475304396,7.702005160015585e-07,8.319818413154557e-06
337215,2019,Malta,0.0,USD,Census,337,EU,0.0,0.0,0.0,0.0
33721A,2019,Malta,1258.0,USD,Census,337,EU,6.780534931449433e-07,4.846352462740458e-06,2.7337196318877085e-08,2.953003855133153e-07
337900,2019,Malta,522.0,USD,Census,337,EU,1.7508173790717372e-07,3.903659683196479e-06,1.1343415324685087e-08,1.2253322832905452e-07
339112,2019,Malta,450542.0,USD,Census,339,EU,2.5273714355358094e-05,7.327579578928049e-05,3.4465685968259534e-06,1.6724852933589897e-05
339113,2019,Malta,42359.0,USD,Census,339,EU,2.2982905060640032e-06,5.484485678886045e-06,3.240390445129434e-07,1.5724350791134555e-06
339114,2019,Malta,0.0,USD,Census,339,EU,0.0,0.0,0.0,0.0
339115,2019,Malta,371201.0,USD,Census,339,EU,5.908876913088242e-05,0.00015786757054498695,2.8396236304504147e-06,1.3779585774026624e-05
